,block_id,previous_solution,timeout,model_found,shown_optimal,outcome,solver_time_in_sec,initial_n_instrs,initial_estimated_size,initial_estimated_gas,initial_length,saved_length,saved_size,saved_gas,solution_found,optimized_n_instrs,optimized_length,optimized_estimated_size,optimized_estimated_gas,checker,reason
73,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_480_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 4 ADD PUSH [tag] 350 SWAP1 PUSH [tag] 390,10,TRUE,TRUE,model,1.34,12,22,36,12,1,1,3,PUSH [tag] 350 PUSH 40 MLOAD PUSH 4 PUSH 461bcd PUSH e5 SHL DUP3 MSTORE ADD PUSH [tag] 390,11,11,21,33,TRUE,
74,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_377_0_input,LT ISZERO PUSH [tag] 598,10,TRUE,TRUE,model,0.24,3,5,9,3,0,0,0,LT ISZERO PUSH [tag] 598,3,3,5,9,TRUE,
75,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_TokenRecover_run_code_of_0_block_26_1_input,RETURNDATASIZE PUSH0,10,TRUE,TRUE,model,0.13,2,2,4,2,0,0,0,RETURNDATASIZE PUSH0,2,2,2,4,TRUE,
76,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_run_code_of_0_block_283_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.12,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
77,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_319_0_input,PUSH [tag] 502 DUP4 PUSH0 PUSH [tag] 427,10,TRUE,TRUE,model,0.18,4,8,11,4,0,0,0,PUSH [tag] 502 DUP4 PUSH0 PUSH [tag] 427,4,4,8,11,TRUE,
78,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_356_0_input,SWAP3 SWAP6 SWAP3 SWAP5 POP POP POP PUSH 40 SWAP2 SWAP1 SWAP2 ADD CALLDATALOAD SWAP1,10,TRUE,TRUE,model,2.93,14,15,39,14,4,4,12,SWAP4 PUSH 40 ADD CALLDATALOAD SWAP4 SWAP5 POP POP POP SWAP3,10,10,11,27,TRUE,
79,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_455_2_input,SWAP1 MLOAD DUP5 DUP2,10,TRUE,TRUE,model,0.14,4,4,12,4,0,0,0,SWAP1 MLOAD DUP5 DUP2,4,4,4,12,TRUE,
80,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_initial_block_57_1_input,PUSH0,10,TRUE,TRUE,model,0.11,1,1,2,1,0,0,0,PUSH0,1,1,1,2,TRUE,
81,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_166_0_input,PUSH 40 MLOAD PUSH 40c10f19 PUSH e0 SHL DUP2 MSTORE PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP4 DUP2 AND PUSH 4 DUP4 ADD,10,TRUE,TRUE,model,57.87,18,28,54,18,0,1,0,PUSH 40 MLOAD PUSH 1 DUP1 PUSH a0 SHL SUB DUP1 DUP5 AND PUSH 4 PUSH 40c10f19 PUSH e0 SHL DUP5 MSTORE DUP4 ADD,18,18,27,54,TRUE,
82,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_194_2_input,PUSH 84 ADD PUSH [tag] 188,10,TRUE,TRUE,model,0.14,3,6,9,3,0,0,0,PUSH 84 ADD PUSH [tag] 188,3,3,6,9,TRUE,
83,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_278_0_input,PUSH [tag] 299 PUSH 5 PUSH 8 SSTORE PUSH a PUSH 9 SSTORE,10,TRUE,TRUE,model,0.43,7,13,10015,7,0,0,0,PUSH 5 PUSH 8 SSTORE PUSH [tag] 299 PUSH a PUSH 9 SSTORE,7,7,13,10015,TRUE,
84,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_60_0_input,PUSH [tag] 66,10,TRUE,TRUE,model,0.12,1,3,3,1,0,0,0,PUSH [tag] 66,1,1,3,3,TRUE,
85,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_382_0_input,SWAP2 POP PUSH 20 DUP4 ADD CALLDATALOAD PUSH [tag] 479 DUP2 PUSH [tag] 422,10,TRUE,TRUE,model,0.69,9,14,26,9,0,0,0,SWAP2 POP PUSH 20 DUP4 ADD CALLDATALOAD PUSH [tag] 479 DUP2 PUSH [tag] 422,9,9,14,26,TRUE,
86,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_84_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.12,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
87,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_ERC20_run_code_of_0_block_78_1_input,POP POP POP POP,10,TRUE,TRUE,model,0.14,4,4,8,4,0,0,0,POP POP POP POP,4,4,4,8,TRUE,
88,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_138_0_input,PUSH0 SLOAD PUSH 1 PUSH 1 PUSH a0 SHL SUB AND CALLER EQ PUSH [tag] 176,10,TRUE,TRUE,model,0.87,11,16,2128,11,0,1,0,PUSH 1 DUP1 PUSH a0 SHL SUB PUSH0 SLOAD AND CALLER EQ PUSH [tag] 176,11,11,15,2128,TRUE,
89,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_482_0_input,PUSH 20 DUP3 LT DUP2 SUB PUSH [tag] 630,10,TRUE,TRUE,model,0.22,6,9,18,6,0,0,0,PUSH 20 DUP3 LT DUP2 SUB PUSH [tag] 630,6,6,9,18,TRUE,
90,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_336_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.08,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
91,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_initial_block_48_0_input,PUSH0 DUP5 ISZERO PUSH [tag] 66,10,TRUE,TRUE,model,0.19,4,6,11,4,0,0,0,PUSH0 DUP5 ISZERO PUSH [tag] 66,4,4,6,11,TRUE,
92,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_run_code_of_0_block_150_1_input,SWAP1 KECCAK256 SLOAD DUP3 LT ISZERO PUSH [tag] 215,10,TRUE,TRUE,model,0.31,7,9,2145,7,0,0,0,SWAP1 KECCAK256 SLOAD DUP3 LT ISZERO PUSH [tag] 215,7,7,9,2145,TRUE,
93,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_run_code_of_0_block_248_0_input,PUSH0 DUP2 DUP5 DUP5 GT ISZERO PUSH [tag] 351,10,TRUE,TRUE,model,0.27,7,9,20,7,0,0,0,PUSH0 DUP2 DUP5 DUP5 GT ISZERO PUSH [tag] 351,7,7,9,20,TRUE,
94,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_ERC20_initial_block_16_0_input,DUP4 DUP3 LT ISZERO PUSH [tag] 27,10,TRUE,TRUE,model,0.2,5,7,15,5,0,0,0,DUP4 DUP3 LT ISZERO PUSH [tag] 27,5,5,7,15,TRUE,
95,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_463_0_input,PUSH 19 DUP1 SLOAD DUP4 ISZERO ISZERO PUSH ff NOT SWAP1 SWAP2 AND OR SWAP1 SSTORE POP POP,10,TRUE,TRUE,model,21.75,16,18,5040,16,3,3,8,POP PUSH 19 SWAP1 ISZERO ISZERO PUSH ff NOT DUP3 SLOAD AND OR SWAP1 SSTORE,13,13,15,5032,TRUE,
96,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_BitBase_initial_block_4_0_input,POP POP DUP3 MLOAD PUSH 20 SWAP4 DUP5 ADD KECCAK256 DUP3 MLOAD SWAP3 DUP5 ADD SWAP3 SWAP1 SWAP3 KECCAK256 PUSH c0 DUP4 DUP2,10,FALSE,FALSE,no_model,300.33,21,23,115,21,0,0,0,,,,,,TRUE,
97,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_run_code_of_0_block_38_0_input,PUSH [tag] 38,10,TRUE,TRUE,model,0.11,1,3,3,1,0,0,0,PUSH [tag] 38,1,1,3,3,TRUE,
98,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_345_0_input,PUSH 40 MLOAD DUP5 DUP2 MSTORE CALLER SWAP1 PUSH 7084f5476618d8e60b11ef0d7d3f06914655adb8793e28ff7f018d4c76d505d5 SWAP1 PUSH 20 ADD PUSH 40 MLOAD DUP1 SWAP2 SUB SWAP1,10,TRUE,TRUE,model,100.03,17,52,50,17,1,2,3,PUSH 40 PUSH 7084f5476618d8e60b11ef0d7d3f06914655adb8793e28ff7f018d4c76d505d5 DUP2 MLOAD DUP7 DUP2 MSTORE SWAP2 MLOAD DUP1 PUSH 20 CALLER SWAP5 ADD SUB SWAP1,16,16,50,47,TRUE,
99,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_183_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 25 PUSH 24 DUP3 ADD MSTORE PUSH 45524332303a207472616e736665722066726f6d20746865207a65726f206164 PUSH 44 DUP3 ADD,10,TRUE,TRUE,model,23.88,21,63,63,21,0,0,0,PUSH 40 MLOAD PUSH 45524332303a207472616e736665722066726f6d20746865207a65726f206164 PUSH 20 PUSH 461bcd PUSH e5 SHL DUP4 MSTORE DUP3 PUSH 4 ADD MSTORE PUSH 25 PUSH 24 DUP4 ADD MSTORE DUP2 PUSH 44 ADD,21,21,63,63,TRUE,
100,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_Address_initial_block_2_0_input,ADDRESS PUSH0 MSTORE PUSH 73 DUP2 MSTORE8 DUP3 DUP2,10,TRUE,TRUE,model,0.31,8,9,22,8,0,0,0,ADDRESS PUSH0 MSTORE PUSH 73 DUP2 MSTORE8 DUP3 DUP2,8,8,9,22,TRUE,
101,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_621_0_input,PUSH 1 PUSH 1 PUSH a0 SHL SUB SWAP3 DUP4 AND PUSH 20 SWAP2 DUP3 MUL SWAP3 SWAP1 SWAP3 ADD ADD,10,TRUE,TRUE,model,63.02,17,21,53,17,2,3,6,PUSH 1 DUP1 PUSH a0 SHL SUB DUP1 SWAP4 AND SWAP2 PUSH 20 DUP1 SWAP3 MUL ADD ADD,15,15,18,47,TRUE,
102,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_212_0_input,POP PUSH 14 SLOAD PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP6 DUP2 AND SWAP2 AND EQ ISZERO,10,TRUE,TRUE,model,57.33,15,19,2141,15,0,1,0,POP PUSH 14 PUSH 1 DUP1 PUSH a0 SHL SUB DUP1 DUP7 AND SWAP2 SLOAD AND EQ ISZERO,15,15,18,2141,TRUE,
103,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_ERC20_run_code_of_0_block_84_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.13,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
104,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_250_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 9 PUSH 24 DUP3 ADD MSTORE PUSH 13585e081b1a5b5a5d PUSH ba SHL PUSH 44 DUP3 ADD,10,TRUE,FALSE,model,29.19,23,43,69,23,0,0,0,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 13585e081b1a5b5a5d PUSH ba SHL PUSH 20 PUSH 4 DUP4 ADD MSTORE PUSH 44 PUSH 9 PUSH 24 DUP5 ADD MSTORE DUP3 ADD,23,23,43,69,TRUE,
105,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_31_0_input,DUP1 PUSH 7f8b35bf EQ PUSH [tag] 16,10,TRUE,TRUE,model,0.15,4,10,12,4,0,0,0,PUSH 7f8b35bf DUP2 EQ PUSH [tag] 16,4,4,10,12,TRUE,
106,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_144_0_input,POP PUSH [tag] 52 PUSH [tag] 160 CALLDATASIZE PUSH 4 PUSH [tag] 59,10,TRUE,TRUE,model,0.27,6,13,16,6,0,0,0,POP PUSH [tag] 52 PUSH [tag] 160 CALLDATASIZE PUSH 4 PUSH [tag] 59,6,6,13,16,TRUE,
107,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_run_code_of_0_block_252_0_input,SWAP4 SWAP3 POP POP POP,10,TRUE,TRUE,model,0.15,5,5,12,5,0,0,0,SWAP4 SWAP3 POP POP POP,5,5,5,12,TRUE,
108,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_Ownable_run_code_of_0_block_5_0_input,DUP1 PUSH f2fde38b EQ PUSH [tag] 5,10,TRUE,TRUE,model,0.17,4,10,12,4,0,0,0,PUSH f2fde38b DUP2 EQ PUSH [tag] 5,4,4,10,12,TRUE,
109,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_301_0_input,PUSH 8 SLOAD ISZERO DUP1 ISZERO PUSH [tag] 377,10,TRUE,TRUE,model,0.24,6,9,2115,6,0,0,0,PUSH 8 SLOAD ISZERO DUP1 ISZERO PUSH [tag] 377,6,6,9,2115,TRUE,
110,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_10_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.12,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
111,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_345_1_input,POP DUP1 PUSH 1 PUSH 1 PUSH a0 SHL SUB AND DUP4 PUSH 6a9e925d29b44724a0de11438eee7bc3deffcaa056b13621dc04b09716ddb03e PUSH 2 PUSH0 DUP6 PUSH 1 PUSH 1 PUSH a0 SHL SUB AND PUSH 1 PUSH 1 PUSH a0 SHL SUB AND DUP2,10,TRUE,FALSE,model,58.05,26,68,76,26,1,8,6,PUSH 1 DUP5 PUSH 2 DUP3 DUP6 PUSH 6a9e925d29b44724a0de11438eee7bc3deffcaa056b13621dc04b09716ddb03e PUSH0 SWAP3 PUSH a0 SHL DUP6 SWAP7 SWAP6 POP DUP2 SWAP6 SWAP2 POP PUSH0 SWAP8 POP SUB AND DUP1 SWAP6,25,25,60,70,TRUE,
112,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_396_0_input,RETURNDATASIZE PUSH0 DUP1,10,TRUE,TRUE,model,0.12,3,3,7,3,0,0,0,RETURNDATASIZE PUSH0 DUP1,3,3,3,7,TRUE,
113,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_run_code_of_0_block_298_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.12,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
114,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_226_0_input,POP PUSH [tag] 78 PUSH 12 SLOAD DUP2,10,TRUE,TRUE,model,0.19,5,8,2111,5,0,0,0,POP PUSH [tag] 78 PUSH 12 SLOAD DUP2,5,5,8,2111,TRUE,
115,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_468_0_input,DUP1 PUSH 3 SUB PUSH [tag] 419,10,TRUE,TRUE,model,0.17,4,7,12,4,0,0,0,DUP1 PUSH 3 SUB PUSH [tag] 419,4,4,7,12,TRUE,
116,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_122_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.12,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
117,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_run_code_of_0_block_151_0_input,PUSH0 PUSH 1 PUSH 1 PUSH a0 SHL SUB DUP5 AND EXTCODESIZE ISZERO PUSH [tag] 226,10,TRUE,TRUE,model,1.16,11,16,2629,11,0,1,0,PUSH0 DUP4 PUSH 1 DUP1 PUSH a0 SHL SUB AND EXTCODESIZE ISZERO PUSH [tag] 226,11,11,15,2629,TRUE,
118,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_180_0_input,DUP1 ISZERO PUSH [tag] 247,10,TRUE,TRUE,model,0.14,3,5,9,3,0,0,0,DUP1 ISZERO PUSH [tag] 247,3,3,5,9,TRUE,
119,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_295_2_input,PUSH 84 ADD PUSH [tag] 188,10,TRUE,TRUE,model,0.15,3,6,9,3,0,0,0,PUSH 84 ADD PUSH [tag] 188,3,3,6,9,TRUE,
120,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_TokenRecover_run_code_of_0_block_37_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.12,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
121,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_37_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.13,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
122,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_265_0_input,POP PUSH [tag] 98 PUSH [tag] 289,10,TRUE,TRUE,model,0.14,3,7,8,3,0,0,0,POP PUSH [tag] 98 PUSH [tag] 289,3,3,7,8,TRUE,
123,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_208_0_input,PUSH0 SWAP2 DUP3 MSTORE PUSH 20 SWAP1 SWAP2 KECCAK256 PUSH 1 PUSH 3 SWAP1 SWAP3 MUL ADD ADD SLOAD PUSH ff AND ISZERO PUSH [tag] 326,10,TRUE,FALSE,model,246.94,20,26,2185,20,1,1,3,PUSH0 SWAP2 DUP3 MSTORE PUSH 3 SWAP1 MUL PUSH ff SWAP2 PUSH 20 SWAP1 KECCAK256 ADD PUSH 1 ADD SLOAD AND ISZERO PUSH [tag] 326,19,19,25,2182,TRUE,
124,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_166_0_input,PUSH c SLOAD PUSH 1 PUSH 1 PUSH a0 SHL SUB AND CALLER PUSH 1 PUSH 1 PUSH a0 SHL SUB AND EQ PUSH [tag] 228,10,TRUE,TRUE,model,25.91,17,26,2147,17,3,7,9,PUSH c SLOAD PUSH 1 DUP1 PUSH a0 SHL SUB CALLER DUP2 AND SWAP2 AND EQ PUSH [tag] 228,14,14,19,2138,TRUE,
125,0x32E6C34Cd57087aBBD59B5A4AECC4cB495924356_ERC20_initial_block_55_0_input,PUSH #[$] 0 DUP1 PUSH [$] 0 PUSH0,10,TRUE,TRUE,model,0.18,4,10,11,4,0,0,0,PUSH #[$] 0 DUP1 PUSH [$] 0 PUSH0,4,4,10,11,TRUE,
126,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_Ownable_initial_block_2_0_input,POP PUSH0 DUP1 SLOAD PUSH 1 PUSH 1 PUSH a0 SHL SUB NOT AND CALLER SWAP1 DUP2 OR DUP3,10,TRUE,TRUE,model,44.93,16,19,2142,16,1,2,3,POP PUSH0 CALLER DUP1 DUP3 SLOAD PUSH 1 DUP1 PUSH a0 SHL SUB NOT AND OR DUP3,15,15,17,2139,TRUE,
127,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_432_0_input,PUSH 18 SSTORE,10,TRUE,TRUE,model,0.13,2,3,5003,2,0,0,0,PUSH 18 SSTORE,2,2,3,5003,TRUE,
128,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_461_2_input,PUSH 84 ADD PUSH [tag] 318,10,TRUE,TRUE,model,0.15,3,6,9,3,0,0,0,PUSH 84 ADD PUSH [tag] 318,3,3,6,9,TRUE,
129,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_initial_block_11_0_input,PUSH 4e487b71 PUSH e0 SHL PUSH0 MSTORE PUSH 11 PUSH 4 MSTORE PUSH 24 PUSH0,10,TRUE,TRUE,model,0.68,10,18,28,10,0,0,0,PUSH 4e487b71 PUSH e0 SHL PUSH0 MSTORE PUSH 11 PUSH 4 MSTORE PUSH 24 PUSH0,10,10,18,28,TRUE,
130,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_ERC721_run_code_of_0_block_215_0_input,DUP2 PUSH 40 MSTORE DUP3 DUP2 MSTORE DUP11 PUSH 20 DUP5 DUP8 ADD ADD GT ISZERO PUSH [tag] 297,10,TRUE,TRUE,model,5.64,15,19,45,15,0,0,0,DUP11 DUP4 DUP7 ADD PUSH 20 ADD GT DUP4 DUP3 DUP5 PUSH 40 MSTORE MSTORE ISZERO PUSH [tag] 297,15,15,19,45,TRUE,
131,0x7d657Cf5Eb3d26658eC85de8Bf8b5E4d8D40F87C_DONOTBUY_run_code_of_0_block_365_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.12,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
132,0x0c9C2e9647f65118EffB3d87C6D025d95845E930_Rugpull_run_code_of_0_block_499_0_input,DUP2 DUP2 LT ISZERO PUSH [tag] 653,10,TRUE,TRUE,model,0.25,5,7,15,5,0,0,0,DUP2 DUP2 LT ISZERO PUSH [tag] 653,5,5,7,15,TRUE,
133,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_96_0_input,PUSH 1 PUSH 1 PUSH a0 SHL SUB SWAP2 DUP3 AND PUSH0 SWAP1 DUP2 MSTORE PUSH 4 PUSH 20 SWAP1 DUP2,10,TRUE,TRUE,model,5.45,16,21,47,16,2,3,6,PUSH0 PUSH 1 DUP1 PUSH a0 SHL SUB DUP1 SWAP4 AND DUP2 MSTORE PUSH 20 PUSH 4 DUP2,14,14,18,41,TRUE,
134,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_70_0_input,DUP1 PUSH 2e1a7d4d EQ PUSH [tag] 13,10,TRUE,TRUE,model,0.17,4,10,12,4,0,0,0,PUSH 2e1a7d4d DUP2 EQ PUSH [tag] 13,4,4,10,12,TRUE,
135,0x1d29Bafa88E83a6D8F757DbFAf8BAf7be8fE08Bf_LoveVote_run_code_of_0_block_18_0_input,DUP1 PUSH 8da5cb5b GT PUSH [tag] 27,10,TRUE,TRUE,model,0.28,4,10,12,4,0,0,0,DUP1 PUSH 8da5cb5b GT PUSH [tag] 27,4,4,10,12,TRUE,
136,0x6237CeA65f68d9b78586728f4eDa3ddD1C3793bF_PikaFin_run_code_of_0_block_395_0_input,DUP4 MLOAD SWAP3 POP PUSH 20 DUP5 ADD MLOAD SWAP2 POP PUSH 40 DUP5 ADD MLOAD SWAP1 POP SWAP3 POP SWAP3 POP SWAP3,10,FALSE,FALSE,no_model,300.32,21,23,58,21,0,0,0,,,,,,TRUE,
137,0x8CFeA40E059Eb393f49C103EA56C80bF8D2CA20a_GoldFarmFaaS_run_code_of_0_block_183_0_input,PUSH [tag] 186,10,TRUE,TRUE,model,0.11,1,3,3,1,0,0,0,PUSH [tag] 186,1,1,3,3,TRUE,
138,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_215_0_input,PUSH 5 DUP3 DUP2 SLOAD DUP2 LT PUSH [tag] 240,10,TRUE,TRUE,model,0.26,7,10,2118,7,0,0,0,PUSH 5 DUP3 DUP2 SLOAD DUP2 LT PUSH [tag] 240,7,7,10,2118,TRUE,
139,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_480_1_input,PUSH 64 ADD PUSH [tag] 318,10,TRUE,TRUE,model,0.15,3,6,9,3,0,0,0,PUSH 64 ADD PUSH [tag] 318,3,3,6,9,TRUE,
140,0x8C3c25474530DF10046f7cDc197571F353F5AcA0_CUPMinter_run_code_of_0_block_162_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.12,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
141,0x5552F868dB969c2e2cB90680257236f25CbEBb4F_EverShib_run_code_of_0_block_94_0_input,PUSH0 DUP1,10,TRUE,TRUE,model,0.12,2,2,5,2,0,0,0,PUSH0 DUP1,2,2,2,5,TRUE,
142,0x6488216d7aeC6AB3DbE55437704ab7731541a38a_SamuraiFinance_run_code_of_0_block_164_0_input,PUSH 40 MLOAD PUSH 461bcd PUSH e5 SHL DUP2 MSTORE PUSH 20 PUSH 4 DUP3 ADD MSTORE PUSH 21 PUSH 24 DUP3 ADD MSTORE PUSH 45524332303a206275726e2066726f6d20746865207a65726f20616464726573 PUSH 44 DUP3 ADD,10,TRUE,TRUE,model,22.7,21,63,63,21,0,0,0,PUSH 40 MLOAD PUSH 45524332303a206275726e2066726f6d20746865207a65726f20616464726573 PUSH 20 PUSH 461bcd PUSH e5 SHL DUP4 MSTORE DUP3 PUSH 4 ADD MSTORE PUSH 21 PUSH 24 DUP4 ADD MSTORE DUP2 PUSH 44 ADD,21,21,63,63,TRUE,
143,0x62AB956D616C25d7887e685Cf3299fBa8505e34b_SeriumInvesting_run_code_of_0_block_107_0_input,PUSH [tag] 128 DUP5 CALLER PUSH [tag] 130 DUP6 PUSH 40 MLOAD DUP1 PUSH 60 ADD PUSH 40 MSTORE DUP1 PUSH 28 DUP2 MSTORE PUSH 20 ADD PUSH data 974d1b4421da69cc60b481194f0dad36a5bb4e23da810da7a7fb30cdba178330 PUSH 28 SWAP2,10,TRUE,TRUE,model,28.29,21,33,62,21,0,2,0,PUSH [tag] 128 DUP5 CALLER PUSH [tag] 130 PUSH 40 DUP1 MLOAD PUSH 28 PUSH data 974d1b4421da69cc60b481194f0dad36a5bb4e23da810da7a7fb30cdba178330 DUP3 PUSH 60 ADD DUP11 SWAP5 MSTORE DUP2 DUP4 MSTORE PUSH 20 DUP4 ADD,21,21,31,62,TRUE,
144,0x1E77fbE7bfe9b11c75b90A76f571dca0C6D70a9a_ePORC_run_code_of_0_block_234_0_input,SWAP2 POP DUP1 PUSH [tag] 362 DUP2 PUSH [tag] 239,10,TRUE,TRUE,model,0.22,6,10,17,6,0,0,0,SWAP2 POP DUP1 PUSH [tag] 362 DUP3 PUSH [tag] 239,6,6,10,17,TRUE,
